config,seed,accuracy,auc,brier,log_loss,best_round,fold
F4×H4,99,0.7225423118473172,0.768436779953917,0.1835392266511917,0.542345932623275,520,2025
F4×H4,0,0.7145146927871772,0.7775625041702396,0.18071451783180237,0.5322651166536133,598,2026
F4×H4,1,0.7166518254674977,0.7776129589220064,0.18067698180675507,0.5323888555178493,508,2026
F4×H4,2,0.7141585040071238,0.7774177985692543,0.18078483641147614,0.5325852421888566,582,2026
F4×H4,3,0.715939447907391,0.7775012033629911,0.18069404363632202,0.532572495028887,491,2026
F4×H4,4,0.7148708815672307,0.7770287134903238,0.18086887896060944,0.5330190196247211,496,2026
F4×H4,5,0.7150489759572574,0.7774309785860424,0.18078157305717468,0.5325385786496423,605,2026
F4×H4,6,0.715939447907391,0.7775060772233658,0.18075762689113617,0.5324473721486948,592,2026
F4×H4,7,0.7148708815672307,0.7771655934563413,0.18083657324314117,0.532883738072996,496,2026
F4×H4,8,0.7173642030276046,0.7775660737581198,0.18066711723804474,0.5323984059367802,505,2026
F4×H4,9,0.7162956366874443,0.7775042924294258,0.18074408173561096,0.5325640328866931,535,2026
F4×H4,10,0.714692787177204,0.7772556569043929,0.18088796734809875,0.5326393772117624,638,2026
F4×H4,11,0.715939447907391,0.7775922278539336,0.18073312938213348,0.5324885534927918,576,2026
F4×H4,12,0.715939447907391,0.7776063002676916,0.18067415058612823,0.5323333034989309,541,2026
F4×H4,13,0.7139804096170971,0.7775509030096294,0.1807595193386078,0.5324956789766666,606,2026
F4×H4,14,0.7150489759572574,0.777452052883719,0.18071989715099335,0.5324125541291632,564,2026
F4×H4,15,0.7155832591273374,0.777479030730582,0.18076784908771515,0.5325268782360519,585,2026
F4×H4,16,0.7168299198575245,0.7771136971402384,0.1808360517024994,0.5328150563477542,532,2026
F4×H4,17,0.7141585040071238,0.7772382208405171,0.1808287799358368,0.5326826306542404,566,2026
F4×H4,18,0.7154051647373108,0.7772703471314379,0.1807655543088913,0.5327138269923429,511,2026
F4×H4,19,0.715939447907391,0.7773830637333441,0.18076027929782867,0.5326311832063894,533,2026
F4×H4,20,0.7154051647373108,0.7773556740109564,0.1808152198791504,0.5325537439493333,598,2026
F4×H4,21,0.715939447907391,0.777381896752691,0.1807871162891388,0.5325658342778572,561,2026
F4×H4,22,0.715939447907391,0.7777151040521137,0.18071343004703522,0.532353300044744,579,2026
F4×H4,23,0.7148708815672307,0.7777158591572423,0.18064895272254944,0.5322441627787404,569,2026
F4×H4,24,0.7157613535173643,0.7774990753394473,0.1806938648223877,0.5324933968031971,559,2026
F4×H4,25,0.7145146927871772,0.7770103163835571,0.18095864355564117,0.5330452447530939,601,2026
F4×H4,26,0.7155832591273374,0.7776289534215461,0.18071113526821136,0.5324946518528956,541,2026
F4×H4,27,0.7154051647373108,0.7775516581147579,0.18073564767837524,0.5324052650875574,561,2026
F4×H4,28,0.7178984861976848,0.777450885903066,0.18069295585155487,0.5325376373081363,502,2026
F4×H4,29,0.7170080142475512,0.7773620580815882,0.18076501786708832,0.5326520313244567,519,2026
F4×H4,30,0.7162956366874443,0.7774389415128518,0.1806958019733429,0.5327295830148409,467,2026
F4×H4,31,0.7155832591273374,0.7776945789218033,0.18067513406276703,0.5324878548466743,562,2026
F4×H4,32,0.7154051647373108,0.7773627445407959,0.180787593126297,0.5327148915691015,544,2026
F4×H4,33,0.715939447907391,0.7772225009246605,0.1807977259159088,0.5327756990866066,518,2026
F4×H4,34,0.7157613535173643,0.7770861014800884,0.18086570501327515,0.5328199065416134,581,2026
F4×H4,35,0.7173642030276046,0.777611586003591,0.18061281740665436,0.532455897268863,471,2026
F4×H4,36,0.715227070347284,0.7773052192591897,0.18076366186141968,0.532730956344233,516,2026
F4×H4,37,0.7145146927871772,0.7774524647592437,0.18078677356243134,0.5325856794498184,570,2026
F4×H4,38,0.7168299198575245,0.7776899109991908,0.18065956234931946,0.5322896185839285,563,2026
F4×H4,39,0.7155832591273374,0.7773665887123591,0.1807914525270462,0.5327266624596676,522,2026
F4×H4,40,0.715227070347284,0.7774659880056356,0.18075725436210632,0.5326258390984885,544,2026
F4×H4,41,0.7150489759572574,0.7771673782502815,0.1808047741651535,0.5327175586782051,524,2026
F4×H4,42,0.7145146927871772,0.7774116204363848,0.18082520365715027,0.5327134134585412,565,2026
F4×H4,43,0.7162956366874443,0.7775279066261711,0.18069559335708618,0.5324447735403689,523,2026
F4×H4,44,0.7166518254674977,0.7772555196125515,0.18078073859214783,0.5326449212939758,515,2026
F4×H4,45,0.716473731077471,0.7774685965506248,0.1807437539100647,0.53244658874953,558,2026
F4×H4,46,0.714692787177204,0.7772950596629156,0.1808464080095291,0.5327411977447246,588,2026
F4×H4,47,0.7161175422974176,0.7778041378113538,0.18067997694015503,0.5322944892707075,617,2026
F4×H4,48,0.716473731077471,0.7773177814626908,0.18082454800605774,0.5326132452135848,595,2026
F4×H4,49,0.7148708815672307,0.777301855609072,0.18081094324588776,0.5327840772469105,541,2026
F4×H4,50,0.7168299198575245,0.7773214196964917,0.18077406287193298,0.5327959604874116,485,2026
F4×H4,51,0.714692787177204,0.7776737105618889,0.18061001598834991,0.5324425730963925,453,2026
F4×H4,52,0.7161175422974176,0.7774225351377875,0.1807137429714203,0.532491715576499,547,2026
F4×H4,53,0.7145146927871772,0.7774602903942115,0.18073460459709167,0.5324976230086282,576,2026
F4×H4,54,0.717720391807658,0.7772908722617485,0.180747389793396,0.532827369998595,493,2026
F4×H4,55,0.716473731077471,0.7775965525469422,0.18065842986106873,0.5323357860812886,529,2026
F4×H4,56,0.7157613535173643,0.7771503540619301,0.1807992160320282,0.5328207686251731,510,2026
F4×H4,57,0.716473731077471,0.7771390274850029,0.18101854622364044,0.5330865911482712,657,2026
F4×H4,58,0.7150489759572574,0.7774845224042437,0.18073053658008575,0.5325696943691897,543,2026
F4×H4,59,0.7168299198575245,0.7776713766005827,0.1805868148803711,0.5324353080267453,477,2026
F4×H4,60,0.715939447907391,0.7777065233120175,0.18065504729747772,0.5323541562959782,515,2026
F4×H4,61,0.7166518254674977,0.7775096468112459,0.1807209700345993,0.5324615829351651,565,2026
F4×H4,62,0.7155832591273374,0.7777807981982917,0.18062515556812286,0.5323060568136494,519,2026
F4×H4,63,0.7150489759572574,0.7774458061049287,0.1807485669851303,0.532672319736542,496,2026
F4×H4,64,0.715939447907391,0.7774797858357105,0.18075509369373322,0.5325511287867618,559,2026
F4×H4,65,0.7141585040071238,0.7775476766513532,0.18070091307163239,0.5324955469725832,512,2026
F4×H4,66,0.715939447907391,0.7774679100914171,0.18068893253803253,0.5324963142234524,512,2026
F4×H4,67,0.7154051647373108,0.7772141947682473,0.18083488941192627,0.5328330511433422,571,2026
F4×H4,68,0.7168299198575245,0.7774786188550574,0.18061983585357666,0.5326452578930946,450,2026
F4×H4,69,0.7155832591273374,0.777566279695882,0.18072117865085602,0.5325003656272186,586,2026
F4×H4,70,0.7170080142475512,0.7773813475853248,0.18074825406074524,0.5325644911069277,553,2026
F4×H4,71,0.7130899376669635,0.7770068154415979,0.1809513121843338,0.5329232196566231,548,2026
F4×H4,72,0.7155832591273374,0.7771420479055169,0.18085190653800964,0.5328885533429358,531,2026
F4×H4,73,0.7150489759572574,0.7775719773073061,0.18064762651920319,0.5324611498465482,500,2026
F4×H4,74,0.7161175422974176,0.7774280954573699,0.1808139830827713,0.5326159912445477,628,2026
F4×H4,75,0.7157613535173643,0.7776059570380878,0.18070262670516968,0.5324849413201163,507,2026
F4×H4,76,0.7155832591273374,0.7773166831279584,0.18081262707710266,0.5327459063023832,538,2026
F4×H4,77,0.715939447907391,0.7773218315720163,0.18067601323127747,0.5327543793787852,436,2026
F4×H4,78,0.7168299198575245,0.7776738478537305,0.18057751655578613,0.5322856748470625,497,2026
F4×H4,79,0.7166518254674977,0.7772557941962345,0.18072210252285004,0.5325889781209184,509,2026
F4×H4,80,0.7162956366874443,0.777775581108313,0.18058215081691742,0.532319430237331,494,2026
F4×H4,81,0.715939447907391,0.7777678241192658,0.18060146272182465,0.5322678391358799,522,2026
F4×H4,82,0.7148708815672307,0.7773565664079264,0.1807316690683365,0.5325932948432827,509,2026
F4×H4,83,0.7161175422974176,0.7774473163151858,0.18076485395431519,0.5325222460259352,560,2026
F4×H4,84,0.7150489759572574,0.7772152931029797,0.1808716058731079,0.5327013226024774,567,2026
F4×H4,85,0.714692787177204,0.7773702955920807,0.18085871636867523,0.5326481760033663,598,2026
F4×H4,86,0.7139804096170971,0.7774430602680982,0.1806996464729309,0.5324182544098587,514,2026
F4×H4,87,0.7170080142475512,0.7774761476019096,0.1807040423154831,0.5327132780315379,491,2026
F4×H4,88,0.7139804096170971,0.7773094066603567,0.18083491921424866,0.5327269915814985,560,2026
F4×H4,89,0.7162956366874443,0.7778442270290842,0.18061161041259766,0.5321723278122723,559,2026
F4×H4,90,0.715227070347284,0.7773769542463955,0.18078967928886414,0.5325552437156604,559,2026
F4×H4,91,0.7155832591273374,0.7775382035142867,0.1807737648487091,0.5325301479533758,587,2026
F4×H4,92,0.7161175422974176,0.7775589345823597,0.18070335686206818,0.5323760930008717,534,2026
F4×H4,93,0.7145146927871772,0.7774944074168347,0.18077225983142853,0.5324350647887278,597,2026
F4×H4,94,0.7162956366874443,0.7774946820005179,0.18074262142181396,0.5326481549947959,509,2026
F4×H4,95,0.715939447907391,0.7775252980811818,0.18068525195121765,0.5326804789979003,470,2026
F4×H4,96,0.7157613535173643,0.7777021986190088,0.1806323230266571,0.532346730102558,516,2026
F4×H4,97,0.715227070347284,0.7771085486961805,0.1809319406747818,0.5327321673666995,621,2026
F4×H4,98,0.7154051647373108,0.7775835098219956,0.18073968589305878,0.5323718489556047,597,2026
F4×H4,99,0.7161175422974176,0.777418210444779,0.18069538474082947,0.5324451442395037,507,2026
F1×H5,0,0.7230824630896651,0.7699071564109514,0.18282924592494965,0.5408937838053671,668,2025
F1×H5,1,0.7218221101908534,0.7695198845667299,0.18312907218933105,0.5415389398500172,707,2025
F1×H5,2,0.7211019085343896,0.7702790390349687,0.18297944962978363,0.5410698564140304,796,2025
F1×H5,3,0.7225423118473172,0.7700483419174121,0.18288609385490417,0.5408574144791527,722,2025
F1×H5,4,0.7238026647461289,0.7703243595825428,0.18273001909255981,0.5405524218799418,723,2025
F1×H5,5,0.7218221101908534,0.7697246741438512,0.18291781842708588,0.5410749656551015,584,2025
F1×H5,6,0.7238026647461289,0.7701658788515406,0.18280449509620667,0.5406789951362734,673,2025
F1×H5,7,0.7223622614332013,0.769622879393693,0.1830822378396988,0.5414469275644863,779,2025
F1×H5,8,0.7241627655743608,0.7696783652977319,0.18295641243457794,0.5411522867330559,608,2025
F1×H5,9,0.7221822110190853,0.7700849795563387,0.18290363252162933,0.5409622979421902,684,2025
F1×H5,10,0.723262513503781,0.7702568023177012,0.18279553949832916,0.5407446122277143,685,2025
F1×H5,11,0.7221822110190853,0.7694913650944248,0.1829836666584015,0.5411809967863294,657,2025
F1×H5,12,0.7230824630896651,0.7699908088235294,0.18283675611019135,0.5408505838957187,632,2025
F1×H5,13,0.7227223622614332,0.7699715370018976,0.18292483687400818,0.5410329888179977,684,2025
F1×H5,14,0.7239827151602448,0.7700458005782957,0.1829117238521576,0.540844796629648,681,2025
F1×H5,15,0.7212819589485056,0.7699147098355472,0.18306246399879456,0.5412180839991564,775,2025
F1×H5,16,0.7216420597767375,0.7695288498463901,0.18310698866844177,0.5414937784448507,714,2025
F1×H5,17,0.7227223622614332,0.769606007725671,0.18301084637641907,0.5412956844160034,645,2025
F1×H5,18,0.7227223622614332,0.7695578634679678,0.18296140432357788,0.5411840637639365,628,2025
F1×H5,19,0.7220021606049694,0.7701396183473389,0.18283940851688385,0.5407174143918918,667,2025
F1×H5,20,0.7227223622614332,0.7696806242658354,0.18309932947158813,0.5413220564675544,707,2025
F1×H5,21,0.7218221101908534,0.7697316628264209,0.1831064373254776,0.5413101838544956,740,2025
F1×H5,22,0.7230824630896651,0.769866212614078,0.18298785388469696,0.5411504169736597,710,2025
F1×H5,23,0.7236226143320129,0.7702372481250563,0.18283769488334656,0.540842942914326,678,2025
F1×H5,24,0.723262513503781,0.7697272154829674,0.18293514847755432,0.5409810742787816,632,2025
F1×H5,25,0.7241627655743608,0.7699176747311828,0.18284781277179718,0.540898753496186,660,2025
F1×H5,26,0.7223622614332013,0.7700889327505196,0.18292145431041718,0.5409197121738619,737,2025
F1×H5,27,0.7221822110190853,0.7698008437245867,0.18287400901317596,0.5408978674014899,619,2025
F1×H5,28,0.7223622614332013,0.7692686449579832,0.1830892264842987,0.5413719235992976,657,2025
F1×H5,29,0.723262513503781,0.7703609972214691,0.1827884465456009,0.5406163594116755,748,2025
F1×H5,30,0.7218221101908534,0.7703135588912985,0.18282614648342133,0.5407339874930549,664,2025
F1×H5,31,0.7225423118473172,0.7701226054938104,0.1828620582818985,0.5408624524054055,692,2025
F1×H5,32,0.7229024126755491,0.769804655733261,0.1829403042793274,0.5410271089100475,691,2025
F1×H5,33,0.7223622614332013,0.7703699625011295,0.18280354142189026,0.5405894768556433,696,2025
F1×H5,34,0.7230824630896651,0.769675612180356,0.18300500512123108,0.5411669583388424,682,2025
F1×H5,35,0.7223622614332013,0.7700174928842505,0.1828182339668274,0.5409167586830554,639,2025
F1×H5,36,0.7225423118473172,0.7702126818469324,0.18282732367515564,0.5407692697573739,651,2025
F1×H5,37,0.7223622614332013,0.7697150029366584,0.18288713693618774,0.5410243682845712,647,2025
F1×H5,38,0.7211019085343896,0.7695177667841331,0.18309205770492554,0.5414532411180747,709,2025
F1×H5,39,0.7230824630896651,0.7702198823077618,0.18282486498355865,0.5406117017008821,671,2025
F1×H5,40,0.7227223622614332,0.7701856448224451,0.1827697455883026,0.5407223046323879,643,2025
F1×H5,41,0.7200216060496939,0.7689393297641637,0.18329966068267822,0.5419015610583691,648,2025
F1×H5,42,0.7236226143320129,0.7699552300759014,0.18292273581027985,0.5410626668432487,692,2025
F1×H5,43,0.7227223622614332,0.769347073506822,0.18319182097911835,0.5416753666680967,665,2025
F1×H5,44,0.7214620093626215,0.7698810370922563,0.1828959733247757,0.540904056613378,693,2025
F1×H5,45,0.7243428159884767,0.7700273052769495,0.18283702433109283,0.5407776340838525,705,2025
F1×H5,46,0.7223622614332013,0.7697591234074274,0.18291129171848297,0.5409109361332388,638,2025
F1×H5,47,0.7229024126755491,0.7699417468600344,0.18279951810836792,0.5408419440341342,634,2025
F1×H5,48,0.7239827151602448,0.7699549477048884,0.18287475407123566,0.5408391666486548,667,2025
F1×H5,49,0.7227223622614332,0.7697414752191201,0.1828947812318802,0.5410694371863874,618,2025
F1×H5,50,0.7236226143320129,0.7699585479353032,0.18280036747455597,0.5407406850901303,644,2025
F1×H5,51,0.7212819589485056,0.7693817345486582,0.18308600783348083,0.5413716458691141,696,2025
F1×H5,52,0.7223622614332013,0.7702519314177283,0.18279822170734406,0.540728542994405,698,2025
F1×H5,53,0.723262513503781,0.7696126434444746,0.1830800175666809,0.5413551445363783,719,2025
F1×H5,54,0.7227223622614332,0.7698931790458119,0.18284101784229279,0.5408217995088485,654,2025
F1×H5,55,0.7225423118473172,0.7696048782416193,0.18305964767932892,0.5413180887848327,675,2025
F1×H5,56,0.7227223622614332,0.7697193796873589,0.18295834958553314,0.541093403246864,660,2025
F1×H5,57,0.7238026647461289,0.7702827098581368,0.18277312815189362,0.540531576993583,694,2025
F1×H5,58,0.7220021606049694,0.7698830136893468,0.18295983970165253,0.5410488615285092,670,2025
F1×H5,59,0.7220021606049694,0.7694897414611006,0.18304157257080078,0.541234783784063,622,2025
F1×H5,60,0.7221822110190853,0.7705755991912895,0.18286293745040894,0.5406155604281659,760,2025
F1×H5,61,0.7223622614332013,0.7705039475467605,0.18287093937397003,0.5407568135931002,703,2025
F1×H5,62,0.7227223622614332,0.7697735949218396,0.18298760056495667,0.5411582617890343,739,2025
F1×H5,63,0.7223622614332013,0.7697008843860125,0.18294548988342285,0.5411462996682695,647,2025
F1×H5,64,0.7238026647461289,0.7704153536414565,0.18271248042583466,0.5404385713441382,705,2025
F1×H5,65,0.7212819589485056,0.7701045337489835,0.1828744262456894,0.5408300793409129,665,2025
F1×H5,66,0.7220021606049694,0.7702585671365321,0.18292351067066193,0.5408319766782278,691,2025
F1×H5,67,0.723442563917897,0.7696078431372549,0.1830005794763565,0.5412113912619773,643,2025
F1×H5,68,0.7238026647461289,0.7699862202945694,0.1829034835100174,0.5409889507808754,694,2025
F1×H5,69,0.7212819589485056,0.7694628456221199,0.18303294479846954,0.5413186037797719,616,2025
F1×H5,70,0.7241627655743608,0.7697751479624109,0.18285633623600006,0.5409827933048398,590,2025
F1×H5,71,0.7236226143320129,0.7694691283771573,0.18303035199642181,0.5412717143946195,631,2025
F1×H5,72,0.7223622614332013,0.7693523679633143,0.1831226795911789,0.5415264971404259,675,2025
F1×H5,73,0.7225423118473172,0.769924804599259,0.1830577254295349,0.5412242323909722,758,2025
F1×H5,74,0.7223622614332013,0.7695469215912172,0.18305887281894684,0.5413319042726578,672,2025
F1×H5,75,0.7212819589485056,0.7696797065600435,0.18293341994285583,0.541115785800293,600,2025
F1×H5,76,0.7236226143320129,0.7698995323936026,0.1829395294189453,0.5409571514622962,702,2025
F1×H5,77,0.723442563917897,0.7694585394641728,0.1830238550901413,0.5412619364690716,643,2025
F1×H5,78,0.7245228664025928,0.7702644969278034,0.18275406956672668,0.5405691842093259,695,2025
F1×H5,79,0.7229024126755491,0.7699417468600342,0.18291616439819336,0.5409998171631376,673,2025
F1×H5,80,0.7216420597767375,0.7697979494217042,0.18304648995399475,0.5412571228131929,678,2025
F1×H5,81,0.7207418077061577,0.7689493539351224,0.18317954242229462,0.5417209488456028,610,2025
F1×H5,82,0.7211019085343896,0.769318554034517,0.18314911425113678,0.541552209502589,727,2025
F1×H5,83,0.7223622614332013,0.7703869047619047,0.18277709186077118,0.5405101618855332,692,2025
F1×H5,84,0.7212819589485056,0.7696174437516943,0.1830274760723114,0.541159133651723,665,2025
F1×H5,85,0.7239827151602448,0.7700498949579831,0.1828337162733078,0.5408835787907329,632,2025
F1×H5,86,0.7230824630896651,0.7699550182976416,0.1830035001039505,0.5410355873982006,751,2025
F1×H5,87,0.723262513503781,0.7699418174527876,0.18283706903457642,0.5409420819467079,619,2025
F1×H5,88,0.7225423118473172,0.7702395776859131,0.18280760943889618,0.5406730305571655,636,2025
F1×H5,89,0.723442563917897,0.7700432592391795,0.18284112215042114,0.54082426923437,654,2025
F1×H5,90,0.7211019085343896,0.7696352331255083,0.1829620748758316,0.5410156123616979,645,2025
F1×H5,91,0.7227223622614332,0.7700455888000362,0.18287034332752228,0.5409139602905828,674,2025
F1×H5,92,0.7216420597767375,0.7698055028462998,0.18301871418952942,0.5412447636902469,716,2025
F1×H5,93,0.7220021606049694,0.7696119375169423,0.18302494287490845,0.5413273265242261,629,2025
F1×H5,94,0.7220021606049694,0.7697559467335321,0.1829589307308197,0.5410631092571031,680,2025
F1×H5,95,0.7223622614332013,0.7694407500903587,0.1830635517835617,0.54121657478014,671,2025
F1×H5,96,0.7230824630896651,0.7702560257974158,0.18280130624771118,0.5406665941943156,703,2025
F1×H5,97,0.7218221101908534,0.7700777085027559,0.18280893564224243,0.5406903573820935,655,2025
F1×H5,98,0.723262513503781,0.7698814606487757,0.18289083242416382,0.5410265400968693,639,2025
F1×H5,99,0.7223622614332013,0.7702901926899793,0.18274357914924622,0.5405040659712402,679,2025
F1×H5,0,0.7148708815672307,0.7774547300746291,0.18079322576522827,0.5324387291539506,695,2026
F1×H5,1,0.7143365983971505,0.7773046014459027,0.18085813522338867,0.5324254838470458,740,2026
F1×H5,2,0.7157613535173643,0.777385740924254,0.18081612884998322,0.5323113097357675,801,2026
F1×H5,3,0.7154051647373108,0.7774285759788153,0.1807796061038971,0.5323857537732241,721,2026
F1×H5,4,0.7134461264470169,0.7771329179980544,0.18092913925647736,0.5325604475010892,767,2026
F1×H5,5,0.7145146927871772,0.7776281296704969,0.180726557970047,0.5321941892882275,696,2026
F1×H5,6,0.7150489759572574,0.7770428545500027,0.1810416281223297,0.5327346692479572,826,2026
F1×H5,7,0.7148708815672307,0.7772209220684828,0.18087169528007507,0.5325229942900231,720,2026
F1×H5,8,0.7143365983971505,0.7770136113877543,0.18085908889770508,0.5326458195127276,650,2026
F1×H5,9,0.7150489759572574,0.7774384609914062,0.18081332743167877,0.5323503555853557,787,2026
F1×H5,10,0.7150489759572574,0.7773394049277337,0.18080031871795654,0.5323815695339588,665,2026
F1×H5,11,0.7138023152270704,0.7774554165338368,0.18083526194095612,0.5322406709746526,799,2026
F1×H5,12,0.7166518254674977,0.7769805926998632,0.18095174431800842,0.5325404396096408,788,2026
F1×H5,13,0.715227070347284,0.7775991610919315,0.18078990280628204,0.5321126092569375,841,2026
F1×H5,14,0.7150489759572574,0.7772422023039218,0.1809624582529068,0.5325628078237089,821,2026
F1×H5,15,0.7141585040071238,0.7775685450112676,0.18078835308551788,0.5322704437571056,776,2026
F1×H5,16,0.7148708815672307,0.7772781727664059,0.18082626163959503,0.5323849761671466,687,2026
F1×H5,17,0.7136242208370437,0.7769949396973045,0.18109409511089325,0.5328607251864665,873,2026
F1×H5,18,0.715227070347284,0.7775626414620813,0.180812805891037,0.5322073731617692,833,2026
F1×H5,19,0.7145146927871772,0.7771734190913093,0.18089990317821503,0.5326661524107487,687,2026
F1×H5,20,0.715227070347284,0.7776618348175955,0.18080459535121918,0.532169191694577,854,2026
F1×H5,21,0.715227070347284,0.7778015979122854,0.18069198727607727,0.5320948469484941,744,2026
F1×H5,22,0.7150489759572574,0.7773888986366096,0.18081484735012054,0.532380412098903,722,2026
F1×H5,23,0.7141585040071238,0.777412444187434,0.1807745099067688,0.5324365676185114,682,2026
F1×H5,24,0.7157613535173643,0.7770574074852061,0.18087467551231384,0.5327274782507494,657,2026
F1×H5,25,0.7143365983971505,0.7770992814968765,0.1809421330690384,0.5327317938562146,726,2026
F1×H5,26,0.7161175422974176,0.7773360412776158,0.180878683924675,0.5324189790577398,810,2026
F1×H5,27,0.7157613535173643,0.777348328897434,0.18085895478725433,0.5324286364886556,780,2026
F1×H5,28,0.7157613535173643,0.7774059228249608,0.1808634251356125,0.5324763080988029,744,2026
F1×H5,29,0.7138023152270704,0.7772574416983331,0.1808425486087799,0.5326455097195995,674,2026
F1×H5,30,0.7155832591273374,0.7773292453314596,0.18084099888801575,0.5324848472070539,713,2026
F1×H5,31,0.7154051647373108,0.7773719430941791,0.18076543509960175,0.5323872562233126,638,2026
F1×H5,32,0.7162956366874443,0.7776123411087195,0.18077872693538666,0.5321875336492713,836,2026
F1×H5,33,0.7138023152270704,0.7772636884771232,0.18086153268814087,0.5325393613382089,702,2026
F1×H5,34,0.714692787177204,0.7775523445739656,0.18068988621234894,0.5322103952604504,669,2026
F1×H5,35,0.7145146927871772,0.7772708962988042,0.18078859150409698,0.5326327874027262,612,2026
F1×H5,36,0.7162956366874443,0.77757499772782,0.18077602982521057,0.5322518147017619,729,2026
F1×H5,37,0.7143365983971505,0.7773843680058389,0.18086281418800354,0.5323510970995855,819,2026
F1×H5,38,0.715227070347284,0.7775312016303679,0.18088224530220032,0.532306646143538,861,2026
F1×H5,39,0.7161175422974176,0.777167790125806,0.18089549243450165,0.5324221414015143,784,2026
F1×H5,40,0.7154051647373108,0.7775715654317813,0.180807963013649,0.5323389057093322,791,2026
F1×H5,41,0.7157613535173643,0.77754561727373,0.18076461553573608,0.5322691838600345,738,2026
F1×H5,42,0.7157613535173643,0.7772128218498319,0.18092544376850128,0.5325852735773963,825,2026
F1×H5,43,0.7138023152270704,0.7773032285274873,0.1808370053768158,0.5324989020327284,699,2026
F1×H5,44,0.7141585040071238,0.7773926055163314,0.1808089166879654,0.5323481149585407,704,2026
F1×H5,45,0.7150489759572574,0.777275770159179,0.18088282644748688,0.5324964599086728,740,2026
F1×H5,46,0.715227070347284,0.7773578706804211,0.18076685070991516,0.5323236003163128,679,2026
F1×H5,47,0.7139804096170971,0.7772202356092751,0.18095186352729797,0.5326721921631611,786,2026
F1×H5,48,0.7148708815672307,0.7775081366009889,0.18079417943954468,0.5322161534692904,764,2026
